-0.07143 , -1.00000 , 10
-0.07143 , -0.99000 , 11
-0.07143 , -0.98000 , 14
-0.07143 , -0.97000 , 33
-0.07143 , -0.96000 , 15
-0.07143 , -0.95000 , 12
-0.07143 , -0.94000 , 11
-0.07143 , -0.93000 , 11
-0.07143 , -0.92000 , 11
-0.07143 , -0.91000 , 13
-0.07143 , -0.90000 , 15
-0.07143 , -0.89000 , 35
-0.07143 , -0.88000 , 22
-0.07143 , -0.87000 , 18
-0.07143 , -0.86000 , 20
-0.07143 , -0.85000 , 19
-0.07143 , -0.84000 , 27
-0.07143 , -0.83000 , 172
-0.07143 , -0.82000 , 700
-0.07143 , -0.81000 , 700
-0.07143 , -0.80000 , 700
-0.07143 , -0.79000 , 700
-0.07143 , -0.78000 , 700
-0.07143 , -0.77000 , 700
-0.07143 , -0.76000 , 700
-0.07143 , -0.75000 , 700
-0.07143 , -0.74000 , 700
-0.07143 , -0.73000 , 700
-0.07143 , -0.72000 , 700
-0.07143 , -0.71000 , 700
-0.07143 , -0.70000 , 700
-0.07143 , -0.69000 , 700
-0.07143 , -0.68000 , 700
-0.07143 , -0.67000 , 700
-0.07143 , -0.66000 , 34
-0.07143 , -0.65000 , 700
-0.07143 , -0.64000 , 700
-0.07143 , -0.63000 , 700
-0.07143 , -0.62000 , 700
-0.07143 , -0.61000 , 700
-0.07143 , -0.60000 , 700
-0.07143 , -0.59000 , 700
-0.07143 , -0.58000 , 700
-0.07143 , -0.57000 , 700
-0.07143 , -0.56000 , 700
-0.07143 , -0.55000 , 700
-0.07143 , -0.54000 , 700
-0.07143 , -0.53000 , 700
-0.07143 , -0.52000 , 700
-0.07143 , -0.51000 , 700
-0.07143 , -0.50000 , 700
-0.07143 , -0.49000 , 700
-0.07143 , -0.48000 , 700
-0.07143 , -0.47000 , 700
-0.07143 , -0.46000 , 700
-0.07143 , -0.45000 , 700
-0.07143 , -0.44000 , 700
-0.07143 , -0.43000 , 700
-0.07143 , -0.42000 , 700
-0.07143 , -0.41000 , 700
-0.07143 , -0.40000 , 700
-0.07143 , -0.39000 , 700
-0.07143 , -0.38000 , 700
-0.07143 , -0.37000 , 700
-0.07143 , -0.36000 , 700
-0.07143 , -0.35000 , 700
-0.07143 , -0.34000 , 700
